제조사,제품명,신고번호,등록일,유통기한,기능성
엠에스바이오텍(주),부스터 멀티비타민 미네랄,200400200201336,20240723,제조일로부터 24개월,"구리
(가) 철의 운반과 이용에 필요
(나) 유해산소로부터 세포를 보호하는데 필요

나이아신
체내 에너지 생성에 필요

망간
(가) 뼈 형성에 필요
(나) 에너지 이용에 필요
(다) 유해산소로부터 세포를 보호하는데 필요

몰리브덴
산화･환원 효소의 활성에 필요

비오틴
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

비타민 A
(가) 어두운 곳에서 시각 적응을 위해 필요
(나) 피부와 점막을 형성하고 기능을 유지하는데 필요 
(다) 상피세포의 성장과 발달에 필요

비타민 B1
탄수화물과 에너지 대사에 필요

비타민 B2
체내 에너지 생성에 필요

비타민B6
1. 단백질 및 아미노산 이용에 필요
2. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B12
정상적인 엽산 대사에 필요

비타민C
1. 결합조직 형성과 기능유지에 필요
2. 철의 흡수에 필요
3. 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민D
1. 칼슘과 인이 흡수되고 이용되는데 필요
2. 뼈의 형성과 유지에 필요
3. 골다공증발생 위험 감소에 도움을 줌

비타민E
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민K
1. 정상적인 혈액응고에 필요
2. 뼈의 구성에 필요

셀렌
유해산소로부터 세포를 보호하는데 필요

아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

엽산
(가) 세포와 혈액생성에 필요
(나) 태아 신경관의 정상 발달에 필요
(다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

철
(가) 체내 산소운반과 혈액생성에 필요
(나) 에너지 생성에 필요

크롬
체내 탄수화물, 지방, 단백질 대사에 관여

판토텐산
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)네이처텍,부스터 에브리비타 젤리스틱,20040020004553,20240307,제조일로부터 18 개월,"[비타민B1]
1) 탄수화물과 에너지 대사에 필요
[비타민B2]
1) 체내 에너지 생성에 필요
[비타민B6]
1) 단백질 및 아미노산 이용에 필요
2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]
1) 체내 에너지 생성에 필요
[마그네슘]
1) 에너지 이용에 필요
2) 신경과 근육 기능 유지에 필요
[아연]
1) 정상적인 면역기능에 필요 
2) 정상적인 세포분열에 필요
[망간]
1) 뼈형성에 필요
2) 에너지 이용에 필요
3) 유해산소로부터 세포를 보호하는데 필요
[셀렌]
1) 유해산소로부터 세포를 보호하는데 필요"
주식회사 노바렉스,부스터10,200400200083083,20250113,제조일로부터 18개월,"[쏘팔메토열매추출물] 전립선 건강의 유지에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[옥타코사놀함유유지] 지구력 증진에 도움을 줄 수 있음
[밀크씨슬(카르두스마리아노수)추출물] 간 건강에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요"
(주)네이처텍,부스터샷 에브리비타,20040020004584,20241128,제조일로부터 18개월까지,"[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B2] 체내 에너지 생성에 필요
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)알피바이오,부스트스틱,200400170061685,20231214,제조일로부터 18개월,"[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[나이아신] 체내 에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비오틴] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사 노바렉스2공장,부스티 아르기닌,200600200081156,20241113,제조일로부터 24개월,"[L-아르기닌(기능성원료인정제2015-19호)] 혈관이완을 통해 혈행 개선에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요"
(주)세움바이오텍,부원건강 종합비타민19,202300283023,20230901,제조일로부터 24개월,"비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요. 상피세포의 성장과 발달에 필요.
비타민D : 칼슘과 인이 흡수되고 이용되는데 필요. 뼈의 형성과 유지에 필요. 골다공증발생 위험 감소에 도움을 줌.
비타민E : 항산화 작용을 하여 유해산소로 부터 세포를 보호하는데 필요.
비타민K : 정상적인 혈액응고에 필요. 뼈의 구성에 필요.
비타민B1 : 탄수화물과 에너지 대사에 필요.
비타민B2 : 체내 에너지 생성에 필요.
나이아신  : 체내 에너지 생성에 필요.
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
비타민B6 : 단백질 및 아미노산 이용에 필요. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
엽산 : 세포와 혈액생성에 필요. 태아 신경관의 정상 발달에 필요. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
비타민B12 : 정상적인 엽산 대사에 필요.
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
비타민C : 결합조직 형성과 기능유지에 필요. 철의 흡수에 필요. 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
칼슘 : 뼈와 치아 형성에 필요. 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요. 골다공증발생 위험 감소에 도움을 줌.
마그네슘 : 에너지이용에 필요. 신경과 근육 기능유지에 필요.
아연 : 정상적인 면역기능에 필요. 정상적인 세포분열에 필요.
구리 : 철의 운반과 이용에 필요. 유해산소로부터 세포를 보호하는데 필요.
셀레늄 : 유해산소로부터 세포를 보호하는데 필요.
망간 : 뼈 형성에 필요. 에너지 이용에 필요. 유해산소로부터 세포를 보호하는데 필요."
주식회사 아리너스,부원건강 종합비타민19,20110020099313,20240816,제조일로부터 24개월,"[비타민B1](1) 탄수화물과 에너지 대사에 필요

[비타민B2](1) 체내 에너지 생성에 필요

[나이아신]①체내 에너지 생성에 필요

[판토텐산](1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12](1) 정상적인 엽산 대사에 필요

[비오틴](1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민A](1) 어두운 곳에서 시각 적응을 위해 필요
              (2) 피부와 점막을 형성하고 기능을 유지하는데 필요
              (3) 상피세포의 성장과 발달에 필요

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E]항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민K](1) 정상적인 혈액응고에 필요
              (2) 뼈의 구성에 필요

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

[셀레늄]①유해산소로부터 세포를 보호하는데 필요

[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요"
코스맥스바이오(주),부원건강멀티비타민&미네랄,200400200023062,20211123,제조일로부터 2년,"1) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
2) 비타민B1 : 탄수화물과 에너지 대사에 필요.
3) 비타민B2 : 체내 에너지 생성에 필요.
4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
5) 비타민B12 : 정상적인 엽산 대사에 필요.
6) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
7) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
8) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
9) 비타민K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요. 
10) 나이아신 : 체내 에너지 생성에 필요.　
11) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
12) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
13) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
14) 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌.
15) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요.
16) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요.
17) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
18) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. 
19) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.
20) 요오드 : 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요. 
21) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. 
22) 몰리브덴 : 산화 · 환원 효소의 활성에 필요. 
23) 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여."
(주)네이처텍,분홍이 쓰리데이즈3,20040020004543,20240201,제조일로부터 18개월,"[가르시니아캄보지아추출물]
① 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음.

[나이아신] 
① 체내 에너지 생성 필요

[비타민B1]
① 탄수화물과 에너지 대사에 필요

[비타민B2]
① 체내 에너지 생성에 필요"
(주)알피바이오,뷰니스 리즈타임,200400170061571,20221128,제조일로부터 24개월,"[자몽추출물등복합물(SINETROL)]
(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat
[바나바잎 추출물]
①식후 혈당상승 억제에 도움을 줄 수 있음
[비타민B2]
①체내 에너지 생성에 필요
[셀렌]
①유해산소로부터 세포를 보호하는데 필요
[비타민B1]
(1) 탄수화물과 에너지 대사에 필요
[나이아신]
(1) 체내 에너지 생성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
주식회사 코스팜,뷰비타 슬림핏 혈당 다이어트,20172880236299,20240520,제조일로부터 24개월,"[녹차추출물] 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요"
주식회사 노바렉스,뷰빗 슬림 나이트V,200400200082855,20240223,제조일로부터 24개월,"[콜레우스포스콜리추출물] 체지방 감소에 도움을 줄 수 있음
[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[홍경천추출물] 스트레스로 인한 피로 개선에 도움을 줄 수 있음
[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음"
주식회사 노바렉스,뷰빗 슬림 데이S,200400200082852,20240220,제조일로부터 24개월,"[돌외잎주정추출분말(액티포닌®)(기능성원료인정 제2013-8호)] (국문) 체지방 감소에 도움을 줄 수 있음, (영문) May help reduce body fat mass
[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)서흥,뷰빗 콜라겐 비오틴,200400200061843,20230403,제조일로부터 24개월,"저분자콜라겐펩타이드GT(제2022-6호) : (국문) 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음, (영문) May help to moisturize (dry) skin, May help to maintain good skin health by protecting against damage from UV exposure
테아닌 : 스트레스로 인한 긴장완화에 도움을 줄 수 있음
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
비타민E : 항산화 작용을 하여  유해산소로부터 세포를 보호하는데 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
나이아신 : 체내 에너지 생성에 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌"
주식회사 상상바이오,뷰타민,2017286000718,20241126,제조일로부터 18개월,"[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

[망간]
① 뼈 형성에 필요
② 에너지 이용에 필요
③ 유해산소로부터 세포를 보호하는데 필요

[요오드]
① 갑상선 호르몬의 합성에 필요
② 에너지 생성에 필요
③ 신경발달에 필요

[비타민 C]
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[히알루론산]
① 피부보습에 도움을 줄 수 있음

[비타민 A]
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요

[비타민 D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

[비타민 E]
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 K]
① 정상적인 혈액응고에 필요
② 뼈의 구성에 필요

[비타민 B1]
① 탄수화물과 에너지 대사에 필요

[비타민 B12]
① 정상적인 엽산 대사에 필요

[나이아신]
① 체내 에너지 생성에 필요"
주식회사 노바렉스2공장,뷰테인플러스+업,200600200081125,20240827,제조일로부터 24개월,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요"
(주)한풍네이처팜,뷰트리 파워칸 맥스,20120019007829,20230911,제조일로부터 24개월까지,"[밀크씨슬 추출물] 간 건강에 도움을 줄 수 있음
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B2] 체내 에너지 생성에 필요"
코스맥스바이오(주),뷰트리활력앰플,200400200022587,20200526,제조일로부터 18개월. ,"1) 비타민B2 : 체내 에너지 생성에 필요.
2) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
3) 비타민E : 유해산소로부터 세포를 보호하는데 필요.
4) 나이아신 : 체내 에너지 생성에 필요.
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요."
(주)비오팜,뷰티 샤프 슬림 핏 ,20040017021802,20181001,제조일로부터 24개월 ,"[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요"
태웅식품(주),뷰티비타디럭스,20040020003116,20150522,제조일로부터 24개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]①체내 에너지 생성에 필요
"
동서바이오팜(주),뷰티슬림다이어트,20040017025497,20190517,제조일로부터 24개월,"[가르시니아캄보지아 추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[나이아신] ①체내 에너지 생성에 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)한국씨엔에스팜,뷰티업필,200400200071620,20160311,제조일로부터 24개월까지,"[비타민B1[①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[셀렌]①유해산소로부터 세포를 보호하는데 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
코스맥스바이오(주),뷰티풀컷 다이어트,200400200023345,20230314,제조일로부터 2년,"1) 수국잎열수추출물(리세린지®) : 피부보습에 도움을 줄 수 있음, 자외선에 의한 피부손상으로부터 피부건강 유지에 도움을 줄 수 있음, 체지방 감소에 도움을 줄 수 있음.
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 비타민B12 : 정상적인 엽산 대사에 필요.
7) 나이아신 : 체내 에너지 생성에 필요.
8) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
9) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.
10) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.
11) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요."
주식회사웰파인,브레인 면역 업 홍삼젤리,2013001515186,20230221,제조일로부터 18개월,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①체내 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌,홍삼 - 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
아연 - 정상적인 면역기능에 필요, 정상적인 세포분열에 필요 
나이아신 - 체내 에너지 생성에 필요
비타민D – 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌"
성이바이오제약 주식회사 ,브레인 알파 ,2020000285737,20220610,제조일로부터 18개월,"[홍삼] : 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

[비타민 B2] : 체내 에너지 생성에 필요

[비타민 B6] : ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민 E] : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 D] : ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌

[아연] : ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요

[나이아신] : 체내 에너지 생성에 필요"
코스맥스바이오(주),브레인 포스파티딜세린,200400200023702,20240718,제조일로부터 2년,"1) 포스파티딜세린 : 노화로 인해 저하된 인지력 개선 · 자외선에 의한 피부 손상으로부터 피부 건강 유지 · 피부보습에 도움을 줄 수 있음.
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
7) 나이아신 : 체내 에너지 생성에 필요.
8) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요. 
9) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
10) 셀렌 : 유해산소로부터 세포를 보호하는데 필요."
주식회사 리앤씨바이오,브레인부스터,2020001618913,20230801,제조일로부터 24개월,"(홍삼) 1. 면역력 증진 ･ 피로개선에 도움을 줄 수 있음
          2. 혈소판 응집억제를 통한 혈액흐름 ･ 기억력 개선 ･ 항산화에 도움을 줄 수 있음

(나이아신)1. 체내 에너지 생성에 필요"
(주)다스코바이오,브렉솔,2012001701056,20180828,24개월,"[나이아신]   ①체내 에너지 생성에 필요
[비타민B12] ①정상적인 엽산대사에 필요"
(주)한풍네이처팜,브리오 비타민B 컴플렉스 맥스,20120019007695,20230216,제조일로부터 24개월까지,"[비타민B1] 탄수화물과 에너지 대사에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
