제조사,제품명,신고번호,등록일,유통기한,기능성
(주)서흥,데이&나이트 다이어트,200400200061731,20211217,제조일로부터 24개월,"가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
락추로스파우더(Lactulose Powder) : 유익균 증식, 유해균 억제에 도움을 줄 수 있습니다.(생리활성기능 2등급)
녹차추출물 : 항산화, 체지방 감소,혈중 콜레스테롤 개선에 도움을 줄 수 있음
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : 탄수화물과 에너지 대사에 필요"
(주)세종쎌팜,데이비워 daybwar,202100182917,20230420,제조일로부터 24개월,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
콜마비앤에이치(주)음성공장,데이앤나잇 초이스 그린티컷,200600200032797,20230908,제조일로부터 24개월,"- 녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
- 비타민 B1 : 탄수화물과 에너지 대사에 필요"
주식회사 코스팜,데이제로,20172880236193,20221115,제조일로부터 18개월,"[차전자피 식이섬유]
혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음

[프로바이오틱스]
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
주식회사 노바렉스,데이즈 핏핏,200400200083035,20241105,제조일로부터 24개월,"[자일로올리고당(xylooligosaccharide)분말(기능성원료인정 제2009-80호)] (국문) 장내 유익균 증식, 유해균 억제, 배변활동에 도움을 줄 수 있음, (영문) May help to increase beneficial intestinal flora and suppress pathogenic bacteria, May help to improve bowel movements
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[콜레우스포스콜리추출물] 체지방 감소에 도움을 줄 수 있음
[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요"
주식회사 코스팜,데일리 슬림핏 톡톡,20172880236171,20220502,제조일로부터 24개월,"[가르시니아캄보지아 추출물] 
1) 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[녹차추출물] 
1) 항산화, 체지방 감소, 혈중 콜레스테롤 개선에 도움을 줄 수 있음

[셀렌]
1) 유해산소로부터 세포를 보호하는데 필요

[아연] 
1) 정상적인 면역기능에 필요 
2) 정상적인 세포분열에 필요"
(주)비오팜,데일리 이너클린,20040017021752,20180116,제조일로부터 24개월,①혈중 콜레스테롤 개선에 도움을 줄 수 있음 ②식후 혈당상승억제에 도움을 줄 수 있음 ③배변활동 원활에 도움을 줄 수 있음
에프엔바이오(주),데일리 카테킨 톡 자몽맛&블랙티맛,20040020071430,20220405,24개월,"[녹차추출물]①항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음	
[나이아신]①체내 에너지 생성에 필요		
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요		
[비타민B2]①체내 에너지 생성에 필요		
[비타민B1]①탄수화물과 에너지 대사에 필요		
[바나바잎추출물]①식후 혈당상승 억제에 도움을 줄 수 있음		
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요		"
(주)한국씨엔에스팜,데일리 퀸 백수오,200400200072223,20190724,제조일로부터 24개월 까지,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[백수오등 복합추출물] 갱년기 여성의 건강에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요 
[비타민B2] 체내 에너지 생성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌 
[비타민E] 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요 "
주식회사 청안오가닉스,데일리녹차카테킨,202400047461,20240719,제조일로부터 24개월까지,항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
(주)오투바이오,데일리라인,2013002000825,20150522,24개월,"[키토산]체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급), 혈중콜레스테롤 개선에 도움을 줄 수 있음
"
(주)오투바이오,데일리라인D,2013002000839,20150522,24개월,[키토산 제품]혈중 콜레스테롤 개선. 체지방 감소에 도움을 줄 수 있음
콜마비앤에이치(주)음성공장,데일리부스터,200600200032393,20220415,제조일로부터 18개월 ,"- 차전자피식이섬유 : 혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음
- 프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
(주)바이오 로제트,데일리부스터,20040017015418,20240103,제조일로부터 24개월까지,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
코스맥스바이오(주),데일리식이섬유,200400200021822,20160405,제조일로부터 2년.,"①콜레스테롤 개선②배변활동 원활,차전자피식이섬유 : 혈중 콜레스테롤 개선 ∙ 배변활동 원활에 도움을 줄 수 있음
"
(주)허브큐어,데일리컷 다이어트,20040015162204,20180406,제조일로부터 2년까지,"①배변활동 원활에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요"
(주)허브큐어,데일리컷 비움 다이어트,20040015162331,20190904,제조일로부터 2년까지,"①배변활동 원활에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 노바렉스2공장,데일리코어 감마리놀렌산 보라지유,20060020008941,20230707,제조일로부터 24개월,[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
주식회사한미양행,데일리코어 녹차카테킨 다이어트,200400150831764,20220908,제조일로부터 24개월까지,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요"
한국바이오팜(주),데일리코어 차전자피 식이섬유,2022002106747,20230925,제조일로부터 24개월,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
코스맥스엔비티(주),데일비,200700170352134,20220610,제조일로부터 24개월,"[차전자피식이섬유]
혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음"
노비스바이오(주),데일비,20040020041516,20240208,제조일로부터 24개월까지,혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음
한국바이오팜(주)에이치피,도둑다이어트 데이타임(Day Time Thief),20040020046464,20150522,24개월,"[키토산 제품]혈중 콜레스테롤 개선에 도움을 줄 수 있음, 체지방감소에 도움을 줄 수 있음
"
한국바이오팜(주)에이치피,도둑다이어트 조,20040020046508,20160630,제조일로부터 24개월,"①혈중 콜레스테롤 개선에 도움을 줄 수 있음
②체지방 감소에 도움을 줄 수 있음"
재단법인 남해마늘연구소,동결건조마늘분말,201300161863,20150522,제조일로부터 24개월,혈중 콜레스테롤 개선 · 혈압조절에 도움을 줄 수 있음
(재)전남바이오진흥원 식품산업연구센터,동결건조마늘분말,2007001901811,20150522,제조일로부터 24개월,혈중 콜레스테롤 개선에 도움을 줄 수 있음 
(주)하티,동결건조마늘분말,201100150715,20150522,제조일로부터24개월,[마늘]혈중 콜레스테롤 개선에 도움을 줄 수 있음.
(재)진주바이오산업진흥원,동결건조마늘분말,202400116651,20241031,제조일로부터 24개월,혈중 콜레스테롤 개선·혈압조절에 도움을 줄 수 있음
주식회사 프롬바이오 익산공장,동결건조마늘분말,201900140711,20190918,24개월,혈중 콜레스테롤 개선‧혈압조절에 도움을 줄 수 있음
보타노스,동결건조마늘분말,202100037723,20230424,제조일로부터 24개월(소비기한),혈중 콜레스테롤 개선·혈압조절에 도움을 줄 수 있음
영천시약용작물산업화지원센터 ,동결건조마늘분말,202100143174,20240104,제조일로부터 2년,혈중 콜레스테롤 개선·혈압조절에 도움을 줄 수 있음
(주)메디언스,동결건조마늘분말DH,2012001507912,20150522,24개월,"[마늘(원료성)]혈중 콜레스테롤 개선에 도움을 줄 수 있음
"
광동헬스바이오(주) 2공장,동국α키토산,200400200141942,20250124,제조일로부터 24개월,[키토산] ①혈중 콜레스테롤 개선에 도움을 줄 수 있음
(주)두루원,동마니,20040020010368,20230530,제조일로부터24개월,"①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
(주)한풍네이처팜,동영제 더블코사놀,20120019007339,20200716,제조일로부터 24개월,"①혈중 콜레스테롤 개선에 도움을 줄 수 있음

①지구력 증진에 도움을 줄 수 있음

①체내 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요"
(주)한풍네이처팜,동영제 프리미엄 달맞이꽃종자유,20120019007356,20200921,제조일로부터 24개월까지,-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
주식회사 굿씨드,두빛나래,2008001505845,20180716,제조일로부터 2년까지,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
(주)오투바이오,듀썸 헬씨 썸바디 다비움,20130020008279,20210310,제조일로부터 24개월,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
동서바이오팜(주),듀썸헬씨 썸바디 에프티오 핏,20040017025428,20170322,제조일로부터 24개월,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
광동헬스바이오(주) 2공장,듀썸헬씨썸바디에스에스(DOUXSUM HEALTHY SUMBODY SS),200400200141213,20200317,제조일로부터 24개월,"[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음 
[콜레우스 포스콜리 추출물] 체지방 감소에 도움을 줄 수 있음 
[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음"
엠에스바이오텍(주),듀얼컷 다이어트,200400200201044,20220825,제조일로부터 24개월,"녹차추출물
항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

비타민B1
탄수화물과 에너지 대사에 필요

콜레우스 포스콜리 추출물(제2012-5호)
체지방 감소에 도움을 줄 수 있음

판토텐산
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사 노바렉스2공장,듀얼클렌즈 오메가3,20060020008531,20200617,제조일로부터 2년,"혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
항산화․체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음"
(주)서흥,듀오스테롤케어,20040020006881,20150522,제조일로부터 24개월,"식물성스테롤에스테르 제품 중 콜레스테롤 개선에 도움을 줄 수 있음

EPA 및 DHA 함유 유지 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음"
동서바이오팜(주),드랍잇,20040017025531,20200130,제조일로부터 24개월,[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
주식회사한미양행,드림 밸런스 닥터카테킨 플러스,200400150832059,20240322,제조일로부터 18개월까지,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
(주)비오팜,드림 퓨어(Dream Pure) 쾌변 헬퍼(HELPER),200400170211740,20241216,제조일로부터 24개월,[차전자피식이섬유] ① 혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음
에스케이내추럴팜(주),드림쏙쏙,20040017106381,20190326,제조일로부터 24개월,"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

[알로에 전잎]①배변활동 원활에 도움을 줄 수 있음"
(주)비오팜,드림온 다이어트,200400170211455,20230216,제조일로부터 24개월,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)나라엔텍,드비움,20040020034130,20200318,24개월,"[차전자피 제품]
①배변활동 원활에 도움을 줄 수 있음
②혈중 콜레스테롤 개선에 도움을 줄 수 있음"
코스맥스엔비티(주),드시모네 장면역 다이어트,200700170352115,20220519,제조일로부터 18개월,"[프로바이오틱스(드시모네)(기능성원료인정제2009-28호)]
유익한 유산균 증식, 유해균 억제, 배변활동 원활, 장 면역을 조절하여 장 건강에 도움을 줄 수 있음
[녹차추출물] 항산화•체지방 감소•혈중 콜레스테롤 개선에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요 
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
한국네츄럴팜,디-메이트(D-MATE),20110018024138,20190412,24개월,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

"
(주)비오팜,디게좋아,20040017021850,20190423,제조일로부터 24개월,"[키토산] ①혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 유해산소로부터 세포를 보호하는데 필요"
엠에스바이오텍(주),디노보 화이버락,20040020020585,20180109,제조일로부터 24개월,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
아미코젠(주)문산제2공장,디믹스,20040016037147,20150522,2년,[녹차추출물 제품1. 항산화에 도움을 줄 수 있음 2. 체지방 감소에 도움을 줄 수 있음 3. 혈중 콜레스테롤 개선에 도움을 줄 수 있음
아미코젠(주)문산제2공장,디믹스7,20040016037231,20150923,제조일로부터 2년,1. 항산화에 도움을 줄 수 있음 2.체지방 감소에 도움을 줄 수 있음3. 혈중 콜레스테롤 개선에 도움을 줄 수 있음
콜마비앤에이치(주)음성공장,디바이컷,200600200032379,20220406,제조일로부터 24개월,"- 콜레우스포스콜리 추출물 : 체지방 감소에 도움을 줄 수 있음
- 녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
- 비타민B1 : 탄수화물과 에너지 대사에 필요
- 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)케이지앤에프,디블루메 우먼 큐,20040016020162,20191030,제조일로부터 24개월,"갱년기 여성의 건강에 도움을 줄 수 있음

혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요"
(주)허브큐어,디비딥,20040015162507,20240524,제조일로부터 2년까지,"차전자피 식이섬유 : (가) 혈중 콜레스테롤 개선 ˙ 배변활동 원활에 도움을 줄 수 있음
녹차추출물 : (가) 항산화.체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음"
에스에스바이오팜(주),디센큐 비(dixenQ B),20160012278138,20211203,제조일로부터 24개월,"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[비타민B1] ①탄수화물과 에너지 대사에 필요
[비타민B2] ①체내 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
에스에스바이오팜(주),디센큐 에이치(dixenQ H),20160012278147,20220405,제조일로부터 24개월,"
[차전자피식이섬유] ①배변활동 원활에 도움을 줄 수 있음
[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
"
주)팜크로스,디에떼 녹차추출물,20040015110735,20180510,제조일로부터 24개월,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
(주)유유헬스케어,디엑스 화이버,20040015107653,20151223,제조일로부터 24개월까지,①콜레스테롤 개선에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음
(주)비오팜,디자인포 다이어트,200400170211546,20230814,제조일로부터 24개월,"[차전자피식이섬유] ①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
광동헬스바이오(주) 2공장,디투,20040020014799,20150522,24개월,"[차전자피식이섬유] 혈중 콜레스테롤 개선․배변활동 원활에 도움을 줄 수 있음 
[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
(주)유유헬스케어,디투에스디노보엑스화이버,20040015107707,20161228,제조일로부터 18개월까지,"①콜레스테롤 개선②배변활동 원활

①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 "
(주)한국지네틱바이오팜,디투에이치,201727812473,20171026,제조일로부터 24개월,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
에이펙셀(주),디티비티,2015000802128,20210205,제조일로부터24개월,"혈중 콜레스테롤 개선에 도움을 줄 수 있음
"
(주)오투바이오,딥트3일,20130020008176,20200203,제조일로부터 24개월,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음"
(주)오투바이오,딥트3일 스트롱 업,20130020008307,20210812,제조일로부터 24개월,"①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
