제조사,제품명,신고번호,등록일,유통기한,기능성
주식회사 네추럴웨이,더마타민에프(F),20040015104140,20200203,제조일로부터 24개월까지,"NAG(N-아세틸글루코사민) : 관절 및 연골 건강·피부보습에 도움을 줄 수 있음
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
코스맥스엔비티(주),더모이스처,200700170352665,20240321,제조일로부터 24개월,"[비타민A]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[나이아신]
체내 에너지 생성에 필요

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[NAG(엔에이지, N-아세틸글루코사민, N-Acetylglucosamine)]
관절 및 연골 건강에 도움을 줄 수 있음

[히알루론산]
피부보습에 도움을 줄 수 있음"
인성제약(주),더블 관절&근력케어,20040020019463,20231023,제조일로부터 2년,"[오미자추출물] (국문) 근력 개선에 도움을 줄 수 있음 (영문) Help to improve muscle strength

[엠에스엠]① 관절 및 연골건강에 도움을 줄 수 있음"
엔에이치바이오,더블업 관절ㆍ연골 밸런스,2021001868115,20240903,제조일로부터 24개월,① 관절 및 연골건강에 도움을 줄 수 있음
(주)서흥헬스케어,더블케어 크릴56,20130020024420,20240827,제조일로부터 24개월,"크릴오일(SuperbaTM Boost)(제2023-13호) : (국문) (1) 체지방 감소에 도움을 줄 수 있음 (2) 관절건강에 도움을 줄 수 있음, (영문) (1) May help to reduce body fat (2) May help to maintain healthy joint
"
주식회사한미양행,더셀 엠에스엠 관절튼튼,200400150831094,20190114,제조일로부터 24개월,① 관절 및 연골건강에 도움을 줄 수 있음
주식회사 이수바이오,더신나게_다시관절,2013001712287,20211007,제조일로부터 18개월까지,"[엠에스엠(MSM, 디메틸설폰) ① 관절 및 연골건강에 도움을 줄 수 있음
[NAG(엔에이지, N-Acetylglucosamine) ①관절 및 연골 건강에 도움을 줄 수 있음
[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌"
(주)코리아화인에프티,더웰스(The wells) 관절,20040017039473,20180724,24개월,① 관절 및 연골건강에 도움을 줄 수 있음
포항바이오파크,더이앤 조인트,20100018018106,20210415,제조일로부터 24개월,"[N-아세틸글루코사민]
①관절 및 연골 건강에 도움을 줄 수 있음"
코스맥스엔비티(주),더조인트7,200700170352604,20231214,제조일로부터 24개월,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[NAG]
관절 및 연골 건강 ･ 피부보습에 도움을 줄 수 있음

[엠에스엠]
관절 및 연골건강에 도움을 줄 수 있음"
엔피케이(주),더조인트U2,201000190041419,20241104,24개월,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)]① 관절 및 연골건강에 도움을 줄 수 있음
[NAG(엔에이지, N-아세틸글루코사민, N-Acetylglucosamine)]①관절 및 연골건강에 도움을 줄 수 있음 
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌"
코스맥스엔비티(주),더파르마 조인터마신,200700170352606,20231222,제조일로부터 24개월,"[강황추출물(터마신)(제2014-2호)]
관절건강에 도움을 줄 수 있음"
코스맥스엔비티(주),데이팩 헬씨본,200700170352228,20220922,제조일로부터 24개월까지,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)]
관절 및 연골건강에 도움을 줄 수 있음

[칼슘]
① 뼈와 치아 형성에 필요
② 신경과 근육 기능 유지에 필요
③ 정상적인 혈액응고에 필요
④ 골다공증발생 위험 감소에 도움을 줌

[N-아세틸글루코사민]
관절 및 연골건강에 도움을 줄 수 있음

[마그네슘]
① 에너지 이용에 필요
② 신경과 근육 기능 유지에 필요

[비타민D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌"
(주)한국씨엔에스팜,데일리그린 슈퍼관절,200400200072162,20190418,제조일로부터 24개월,[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음
이앤에스(주),데일리베스트 N-아세틸 MSM,20120017002185,20210721,24개월,"①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
디에이치팜(주),데일리케어톡 프리미엄 엠에스엠(MSM)100,20040015102113,20150522,24개월,[엠에스엠(MSM)] 관절 및 연골 강에 도움을 줄 수 있음
주식회사 노바렉스,데일리코어 뮤코다당단백 콘드로이친,200400200082850,20240215,제조일로부터 24개월,[뮤코다당･단백] 관절 및 연골건강에 도움을 줄 수 있음
코스맥스바이오(주),데커신더블업,200400200022951,20210719,제조일로부터 2년,"1) 참당귀추출분말(Nutragen) : 노화로 저하된 인지기능 개선에 도움을 줄 수 있음, 관절건강에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
3) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.  "
(주)유니쎌팜,동국 MSM 솔루션,20040020028767,20240620,제조일로부터 24개월,① 관절 및 연골건강에 도움을 줄 수 있음
주)팜크로스,동영제 관절건강 보스웰리아,20040015110862,20191114,제조일로부터 24개월,"관절 및 연골건강에 도움을 줄 수 있음
(생리활성기능 2등급)

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)알피바이오,동화N아세틸글루코사민,20040017006828,20191224,제조일로부터 36개월,"[N-아세틸글루코사민]①관절 및 연골 건강·피부보습에 도움을 줄 수 있음
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
주식회사 네추럴웨이,두드림 관절 연골 MSM 뼈건강 비타민D,20040015104243,20230120,제조일로부터 24개월,"[엠에스엠]
(1) 관절 및 연골건강에 도움을 줄 수 있음
[비타민D]
(1)칼슘과 인이 흡수되고 이용되는데 필요
(2)뼈의 형성과 유지에 필요
(3)골다공증발생 위험 감소에 도움을 줌"
주식회사웰파인,듀썸 헬씨 유코드 참홍,2013001515162,20211028,제조일로부터 24개월,"아연 - 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
참당귀추출분말(Nutragen)(기능성원료인정 제2014-44호) – 노화로 저하된 인지기능 개선에 도움을 줄 수 있음, 관절건강에 도움을 줄 수 있음(생리활성기능 2등급)"
(주)한풍네이처팜,듀오랩 바이옴 플러스 MSM N-아세틸글루코사민 비타민D,20120019007606,20220906,제조일로부터 24개월까지,"[엠에스엠] 관절 및 연골건강에 도움을 줄 수 있음
[N-아세틸글루코사민] 관절 및 연골건강에 도움을 줄 수 있음 
[비타민D] (1)칼슘과 인이 흡수되고 이용되는데 필요
              (2) 뼈의 형성과 유지에 필요
              (3) 골다공증발생 위험 감소에 도움을 줌"
콜마비앤에이치(주)음성공장,드리내 관절 연골 MSM 뼈건강 비타민D,200600200031967,20210223,제조일로부터 24개월,"- 비타민D :  ① 칼슘과 인이 흡수되고 이용되는데 필요, ② 뼈의 형성과 유지에 필요, ③ 골다공증발생 위험 감소에 도움을 줌
- MSM : 관절 및 연골건강에 도움을 줄 수 있음"
(주)채움웰드림,드림MSM,202100185263,20221212,제조일로부터 24개월까지,① 관절 및 연골건강에 도움을 줄 수 있음
주식회사 오래에프씨,디:데이톡 뷰◆스킨,2020000392710,20230905,제조일로부터 18개월,①관절 및 연골 건강·피부보습에 도움을 줄 수 있음
(주)한국씨엔에스팜,디메틸설폰,200400200071638,20160429,제조일로부터 24개월까지 ,① 관절 및 연골건강에 도움을 줄 수 있음
(주)유니쎌팜,디메틸설폰에프,20040020028158,20150522,24개월,"[Dimethylsulfone(MSM)(제2007-20호)]관절건강에 도움이 될 수 있습니다. (기타기능II)
"
에스케이내추럴팜(주),디스틸퓨어 식물성엠에스엠 플러스,20040017106419,20200731,제조일로부터 24개월,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)씨이에스팜,디스틸퓨어 식물성엠에스엠 플러스,202200213287,20230511,제조일로부터 24개월,"①정상적인 면역기능에 필요②정상적인 세포분열에 필요

① 관절 및 연골건강에 도움을 줄 수 있음"
디에이치팜(주),라라 조인트 엠(LALA JOINT M),20040015102197,20211201,24개월,"[엠에스엠(MSM)]① 관절 및 연골 건강에 도움을 줄 수 있음
"
주식회사 제이비케이랩,라라조인트 캡슐,2016000751564,20210209,제조일로부터 24개월까지,[엠에스엠(디메틸설폰)] 관절 및 연골건강에 도움을 줄 수 있음
주식회사 제이비케이랩,라라조인트정,2016000751535,20190704,제조일로부터 24개월,"[엠에스엠(디메틸설폰)] 관절 및 연골건강에 도움을 줄 수 있음

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요"
(주)네이처텍,라비앙 퍼펙트 이너 부스터 밸런스 (PERFECT INNER BOOSTER BALANCE),20040020004432,20220812,제조일로부터 18개월,"①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)한풍네이처팜,라세핀 앤 관절엔 MSM,20120019007982,20240719,제조일로부터 24개월까지,"[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증 발생 위험 감소에 도움을 줌
[엠에스엠(MSM)] 관절 및 연골건강에 도움을 줄 수 있음"
(주)유유헬스케어,라이토플렉스,20040015107546,20150522,제조일로부터 24개월,관절 및 연골 건강에 도움을 줄 수 있음(생리활성기능 2등급)
(주)비오팜,라이토플렉스 U플러스,200400170211582,20231030,제조일로부터 24개월,"[로즈힙분말]
(국문) 관절 및 연골 건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint and cartilage"
(주)유유헬스케어,라이토플렉스 골드,20040015107825,20190924,제조일로부터 24개월,관절 및 연골 건강에 도움을 줄 수 있음
(주)유유헬스케어,라이토플렉스 리뉴얼,20040015107596,20150522,제조일로부터 24개월,"[로즈힙분말]관절 및 연골 건강에 도움을 줄 수 있음 (생리활성기능 2등급)
"
(주)유유헬스케어,라이토플렉스 프리미엄,20040015107771,20180510,제조일로부터 24개월,관절 및 연골 건강에 도움을 줄 수 있음(생리활성기능 2등급)
(주)허브큐어,라이토플렉스 플래티넘,20040015162432,20220428,24개월,"- 관절 및 연골 건강에 도움을 줄 수 있음
"
(주)허브큐어,라이토플렉스 플러스,20040015162431,20220425,제조일로부터 2년까지,- 관절 및 연골 건강에 도움을 줄 수 있음
(주)유유헬스케어,라이토플렉스-관절,20040015107885,20201026,제조일로부터 24개월까지,관절 및 연골 건강에 도움을 줄 수 있음(생리활성기능 2등급)
(주)세종바이오팜,라이프케어 엠에스엠,2019000910571,20201224,제조일로부터 24개월까지,① 관절 및 연골건강에 도움을 줄 수 있음
주식회사 내츄럴엔,라이프토콜 뮤코다당 단백 상어 콘드로이친 1200 60정 Chondroitin,20200012016132,20230712,제조일로부터 24개월,관절 및 연골건강에 도움을 줄 수 있음
에스케이내추럴팜(주),라트라365,20040017106380,20190312,제조일로부터 24개월,"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
엠에스바이오텍(주),라파플러스글루코사민,200400200203,20150522,제조일로부터 2년,"
①관절 및 연골 건강에 도움"
엠에스바이오텍(주),라파플러스글루코사민,20040020020230,20150522,제조일로부터24개월,[글루코사민 제품]①관절 및 연골 건강에 도움
(주)서흥,락보인호프글루코사민,20040020006676,20150522,제조일로부터 24개월,"[글루코사민 제품]①관절 및 연골 건강에 도움
[호프추출물]관절 건강에 도움을 줄 수 있습니다(기타기능II)
"
엠에스바이오텍(주),락티브 관절튼튼 식물성 MSM(엠에스엠),200400200201101,20230208,제조일로부터 24개월,"엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)
관절 및 연골건강에 도움을 줄 수 있음"
(주)네이처텍,랩트리션 스킨엔에이지 플러스,20040020004409,20220426,제조일로부터 18개월,"1) 관절 및 연골 건강, 피부보습에 도움을 줄 수 있음
2) 피부보습, 자외선에 의한 피부손상으로부터 피부 건강 유지에 도움을 줄 수 있음"
(주)오투바이오,로얄 관절건강 MSM 골드,20130020008312,20210826,제조일로부터 24개월,① 관절 및 연골건강에 도움을 줄 수 있음
(주)오투바이오,로얄 관절건강 MSM 골드,20130020008355,20220128,제조일로부터 36개월,① 관절 및 연골건강에 도움을 줄 수 있음
풀무원건강생활(주),로젠영,20040020001297,20170823,18개월,①관절 및 연골 건강에 도움을 줄 수 있음
디에이치팜(주),로즈힙 유플렉스 골드100,20040015102202,20231128,제조일로부터 실온에서 24개월,"(국문) 관절 및 연골 건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint and cartilage"
(주)유유헬스케어,로즈힙관절,20040015107662,20160321,제조일로부터 24개월까지,로즈힙분말(제2013-1호) : 관절 및 연골건강에 도움을 줄 수 있음(생리활성기능 2등급)
(주)서흥,로즈힙분말,20040020006853,20150522,제조일로부터 24개월,"[로즈힙분말]관절 및 연골 건강에 도움을 줄 수 있음(생리활성기능 2등급)
"
주)팜크로스,로즈힙유플렉스골드100,20040015110535,20150522,제조일로부터 24개월,"[로즈힙(Rosa Canina)]관절 및 연골 건강에 도움을 줄 수 있음(생리활성기능 2등급)
"
(주)서흥,로즈힙프리미엄,20040020006877,20150522,제조일로부터 24개월,"[로즈힙분말]관절 및 연골 건강에 도움을 줄 수 있음 (생리활성기능 2등급)
"
엠에스바이오텍(주),롱리치헬스케어아시락편,20040020020418,20150522,제조일로부터 24개월,"[글루코사민 제품]①관절 및 연골 건강에 도움을 줄 수 있음
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
(주)한국인삼공사,루마엑스,20040020013208,20150522,2년,"[초록입홍합추출오일복합물]관절건강에 도움이 될 수 있음
[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름④기억력 개선⑤항산화에 도움을 줄 수 있음"
(주)한국인삼공사,루마큐 골드,2004002001367,20150522,2년,"
관절건강에 도움이 될 수 있습니다. "
주식회사 내츄럴엔,르부벨라 MSM,20200012016110,20230206,제조일로부터 24개월,관절 및 연골건강에 도움을 줄 수 있음
(주)비오팜,리뉴조인트,20040017021957,20200427,제조일로부터 24개월 ,① 관절 및 연골건강에 도움을 줄 수 있음
(주)원일바이오,리본 므스므,2016001213724,20201204,제조일로부터 24개월,"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)오투바이오,리빙케어 N-아세틸글루코사민 ,20130020008436,20230526,제조일로부터 24개월 ,"①관절 및 연골 건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)세종바이오팜,리빙케어 N-아세틸글루코사민,20190009105196,20240513,제조일로부터 24개월까지,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①관절 및 연골 건강에 도움을 줄 수 있음"
주)팜크로스,리얼 N-아세틸글루코사민MSM,200400151101031,20211013,제조일로부터 24개월,"① 관절 및 연골건강에 도움을 줄 수 있음

①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)비오팜,리얼 관절케어 MSM,200400170211061,20210126,제조일로부터 24개월,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[N-아세틸글루코사민] ①관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
한국바이오팜(주)에이치피,리얼 엠에스엠 2000,20040020046547,20181127,제조일로부터 24개월,관절 및 연골건강에 도움을 줄 수 있음
(주)한국씨엔에스팜,리얼그램 관절 MSM 글루코사민,200400200072834,20220526,제조일로부터 24개월까지,"[NAG/N-아세틸글루코사민] 관절 및 연골건강에 도움을 줄 수 있음
[엠에스엠/MSM] 관절 및 연골건강에 도움을 줄 수 있음
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
"
광동헬스바이오(주) 2공장,리얼닥터 관절연골케어 MSM 2000,200400200141745,20230914,제조일로부터 24개월,"[엠에스엠]
① 관절 및 연골건강에 도움을 줄 수 있음
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[망간]
①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요"
(주)비오팜,리얼닥터 소연골 뮤코다당단백[콘드로이친] 1200,200400170211574,20230927,제조일로부터 24개월,"[뮤코다당･단백] ①관절 및 연골건강에 도움을 줄 수 있음
[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)네이처텍,리제니케어.에이(리제니케어.A),20040020004160,20150522,제조일로부터 24개월,①관절 및 연골 건강·피부보습에 도움을 줄 수 있음
주식회사 노바렉스,리턴업 관절케어 MSM,200400200082298,20210416,제조일로부터 2년	,"①관절 및 연골건강에 도움을 줄 수 있음
①체내 에너지 생성에 필요"
주식회사 노바렉스,리턴업 관절케어 스페셜 MSM,200400200082299,20210416,제조일로부터 2년,"①관절 및 연골건강에 도움을 줄 수 있음
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①체내 에너지 생성에 필요"
(주)서흥,리프리놀,20040020006605,20150522,제조일로부터 36개월,“관절건강에 도움을 줄 수 있음(기타기능II)”
우리바이오(주),리프리놀 관절건강 초록입홍합 오일,20190009483153,20210521,제조일로부터 36개월까지,"[리프리놀-초록입홍합추출오일(제2009-49호)] 
 (국문) 관절 건강에 도움을 줄 수 있음 
 (영문) May help to maintain healthy joint
"
(주)서흥,리프리놀 플러스,200400200061986,20240708,제조일로부터 36개월,"리프리놀-초록입홍합추출오일(제2009-49호) : (국문) 관절 건강에 도움이 줄 수 있음 (영문) May help to maintain healthy joint
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌"
코스맥스바이오(주),리프리놀-초록입홍합추출오일 컴포트,200400200023148,20220407,제조일로부터 2년,관절 건강에 도움을 줄 수 있음.
(주)한국씨엔에스팜,릭앤케어 MSM1500 ,200400200071771,20170410,제조일로부터 24개월까지 ,"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)비오팜,릭앤케어 MSM1500,200400170211222,20211214,제조일로부터 24개월까지,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)] ① 관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
드림바이오(주),마관절 프리미엄100,2016000396679,20241216,제조일로부터 2년,"[칼슘] 뼈와 치아 형성에 필요,신경과 근육 기능 유지에 필요,정상적인 혈액응고에 필요,골다공증발생 위험 감소에 도움을 줌

[엠에스엠] 관절 및 연골건강에 도움을 줄 수 있음"
주식회사한미양행,마디락,200400150831556,20210813,제조일로부터 24개월까지,"① 관절 및 연골건강에 도움을 줄 수 있음
①관절 및 연골 건강·피부보습에 도움을 줄 수 있음
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)원일바이오,마디마다관절채움,2016001213721,20200623,제조일로부터 24개월,"① 관절 및 연골건강에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)팜투팜2공장,마디마다관절채움,2018000391539,20220120, 제조일로부터 24개월,"① 관절 및 연골건강에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
