제조사,제품명,신고번호,등록일,유통기한,기능성
주)팜크로스,더블발란스-그린,20040015110793,20190131,제조일로부터 24개월,"①배변활동 원활에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주)팜크로스,더블발란스-플러스,200400151101089,20220704,제조일로부터 24개월,"(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요"
주)팜크로스,더블버닝 카테킨 알로에,20040015110870,20191206,제조일로부터 24개월,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①배변활동 원활에 도움을 줄 수 있음"
광동헬스바이오(주),더블샷칼로리컷피,202000162527,20200812,제조일로부터 18개월,"[가르시니아캄보지아 추출물] 
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
(주)서흥,더블스틱 아이돌 다이어트,200400200061984,20240701,제조일로부터 24개월,"녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
포항바이오파크,더블슬림,2010001801870,20190808,제조일로부터 2년,"[녹차추출물]
①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음"
한국바이오팜(주)에이치피,더블슬림다이어트,20040020046467,20150522,24개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
"
한국바이오팜(주)에이치피,더블슬림다이어트가르시니아,20040020046382,20150522,24 개월,[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
(주)빅솔 반월공장,더블슬림핏,2009001702350,20200512,제조일로부터 24개월,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①배변활동 원활에 도움을 줄 수 있음

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요"
엠에스바이오텍(주),더블아웃,20040020020873,20210326,제조일로부터 24개월,"* 마그네슘
① 에너지 이용에 필요
② 신경과 근육 기능 유지에 필요

* 비오틴
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 비타민B1
① 탄수화물과 에너지 대사에 필요

* 비타민B2
① 체내 에너지 생성에 필요

* 비타민B6
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 비타민C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 키토산 / 키토올리고당
① 혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음
	1) 혈중 콜레스테롤 개선에 도움을 줄 수 있음 ( : 키토산 또는 키토올리고당으로서 1.2~4.5 g)
	2) 체지방 감소에 도움을 줄 수 있음 ( : 키토산으로서 3.0~4.5 g, 키토올리고당으로서 3 g)

* 판토텐산 ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
동서바이오팜(주),더블에스S,20040017025534,20200213,제조일로부터 24개월,"[콜레우스포스콜리(제 2012-5호)] 체지방 감소에 도움을 줄 수 있음(생리활성기능 2등급)
[홍경천추출물] 스트레스로 인한 피로개선에 도움을 줄 수 있음.
[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] ①체내 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌] ①유해산소로부터 세포를 보호하는데 필요"
코스맥스엔비티(주),더블임팩 슬림라인 다이어트,20070017035829,20160718,18개월,"[가르시니아 캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[프로바이오틱스] 유산균 증식 및 유해균 억제에 도움을 줄 수 있음, 배변활동 원활에 도움을 줄 수 있음, 장건강에 도움을 줄 수 있음"
주식회사 노바렉스,더블임팩 에스라인 다이어트,20040020008939,20150522,제조일로부터 18개월,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
광동헬스바이오(주) 2공장,더블임팩 엑티포닌 다이어트,200400200141374,20210401,제조일로부터 24개월,"[돌외잎주정추출분말(제2013-8호)] 체지방 감소에 도움을 줄 수 있음
[은행잎 추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음"
(주)한국코스모,더블컷 메가 슬림 플러스,202000162684,20230915,제조일로부터 18개월,"가르시니아캄보지아 추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
옥수수수염·레몬밤추출복합물(CL-5MoA)(제2023-7호) : (국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat
바나바잎 추출물 : 식후 혈당상승 억제에 도움을 줄 수 있음"
광동헬스바이오(주) 2공장,더블컷 에스,200400200141532,20220531,제조일로부터 24개월,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎 추출물] 식후 혈당상승 억제에 도움을 줄 수 있음"
(주)허브큐어,더블컷 팻 블럭마스터,20040015162191,20180119,제조일로부터 2년까지,"①혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음

①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
한국바이오팜(주)에이치피,더블컷 팻블럭 마스터,20040020046504,20160527,제조일로부터 24개월,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)오투바이오,더블컷팻블럭마스터,2013002000850,20150522,24개월,"[키토산 제품]①혈중 콜레스테롤 개선에 도움을 줄 수 있음 ②체지방 감소에 도움을 줄 수 있음
[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌   "
(주)서흥헬스케어,더블케어 크릴56,20130020024420,20240827,제조일로부터 24개월,"크릴오일(SuperbaTM Boost)(제2023-13호) : (국문) (1) 체지방 감소에 도움을 줄 수 있음 (2) 관절건강에 도움을 줄 수 있음, (영문) (1) May help to reduce body fat (2) May help to maintain healthy joint
"
(주)알피바이오,더빠져라,20040017006646,20180309,제조일로부터 36개월,"[공액리놀레산]①과체중인 성인의 체지방 감소에 도움을 줄 수 있음
[비타민E]①유해산소로부터 세포를 보호하는데 필요"
광동헬스바이오(주) 2공장,더빠져라,200400200141304,20201013,제조일로부터 24개월,"[공액리놀레산] 과체중인 성인의 체지방 감소에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)바이오 로제트,더빼 아침애(愛),20040017015211,20190405,제조일로부터 24개월,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①배변활동 원활에 도움을 줄 수 있음"
농업회사법인 주식회사 헬스앤라이프,더빼아침애(愛),201900107965,20200701,18개월,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①배변활동 원활에 도움을 줄 수 있음"
에스케이내추럴팜(주),더슬리머스 다이어트 제로 리치크랜베리맛,20040017106457,20240123,제조일로부터 24개월,"[아프리카망고 종자추출물(IGOB131)(제2015-14호)]
-(국문) 체지방 감소에 도움을 줄 수 있음
-(영문) May help to reduce body fat"
에스케이내추럴팜(주),더슬리머스 다이어트 제로 복숭아맛,20040017106458,20240123,제조일로부터 24개월,"[아프리카망고 종자추출물(IGOB131)(제2015-14호)]
-(국문) 체지방 감소에 도움을 줄 수 있음
-(영문) May help to reduce body fat"
에스케이내추럴팜(주),더슬리머스 다이어트 제로 트로피칼맛,20040017106456,20240123,제조일로부터 24개월,"[아프리카 망고 종자추출물(IGOB131)(제2015-14호)]
-(국문) 체지방 감소에 도움을 줄 수 있음
-(영문) May help to reduce body fat"
엠에스바이오텍(주),더슬림,20040020020524,20170223,제조일로부터 24개월,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
엔피케이(주),더슬림프로,201000190041341,20231221,제조일부터 24개월,"[가르시니아캄보지아 추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
한국바이오팜(주)에이치피,더쎄라 빼라,20040020046598,20200417,제조일로부터 24개월,"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

[알로에 전잎] ①배변활동 원활에 도움을 줄 수 있음

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2 ①체내 에너지 생성에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[셀렌] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 코스팜,더카페 다이어트,20172880236176,20220603,제조일로부터 24개월,"[가르시니아캄보지아 추출물] 
1) 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
(주)비오팜,더카페다이어트,20040017021798,20180906,제조일로부터 24개월 ,[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
농업회사법인 주식회사 헬스앤라이프,덩티다이어트,201900107969,20210628,제조일로부터 24개월까지,"[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[난소화성말토덱스트린] 배변활동 원활에 도움을 줄 수 있음"
주식회사 한국고려홍삼,데드라인일레븐,20210006483103,20240117,제조일로부터 12개월,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

식후 혈당상승 억제·혈중 중성지질 개선·배변활동 원활에 도움을 줄 수 있음"
(주)한풍네이처팜,데이 액추얼 퍼포먼스,20120019007238,20180416,제조일로부터 24개월,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①체지방 감소에 도움을 줄 수 있음"
(주)서흥,데이&나이트 다이어트,200400200061731,20211217,제조일로부터 24개월,"가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
락추로스파우더(Lactulose Powder) : 유익균 증식, 유해균 억제에 도움을 줄 수 있습니다.(생리활성기능 2등급)
녹차추출물 : 항산화, 체지방 감소,혈중 콜레스테롤 개선에 도움을 줄 수 있음
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : 탄수화물과 에너지 대사에 필요"
에프엔바이오(주),데이슬림 발포 비타민 망고스틴맛,20040020071464,20230627,24개월,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
에프엔바이오(주),데이슬림 발포 비타민 샤인머스캣맛,20040020071465,20230629,24개월,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)한국씨엔에스팜,데이앤나이트 다이어트,200400200072953,20230405,제조일로부터 24개월,"[콜레우스포스콜리추출물(제2012-5호)] 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)

[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음

[비타민B1] 탄수화물과 에너지 대사에 필요

[비타민B2] 체내 에너지 생성에 필요

[나이아신] 체내 에너지 생성에 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
콜마비앤에이치(주)음성공장,데이앤나잇 초이스 그린티컷,200600200032797,20230908,제조일로부터 24개월,"- 녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
- 비타민 B1 : 탄수화물과 에너지 대사에 필요"
(주)알피바이오,데이어트,200400170061582,20221227,제조일로부터 24개월,"[자몽추출물등 복합물(Sinetrol)(제2019-24호)]
(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat

[바나바잎추출물]
①식후 혈당상승 억제에 도움을 줄 수 있음

[나이아신]
①체내 에너지 생성에 필요

[판토텐산]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B1]
(1) 탄수화물과 에너지 대사에 필요

[비타민B2]
(1) 체내 에너지 생성에 필요"
주식회사 노바렉스,데이즈 핏핏,200400200083035,20241105,제조일로부터 24개월,"[자일로올리고당(xylooligosaccharide)분말(기능성원료인정 제2009-80호)] (국문) 장내 유익균 증식, 유해균 억제, 배변활동에 도움을 줄 수 있음, (영문) May help to increase beneficial intestinal flora and suppress pathogenic bacteria, May help to improve bowel movements
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[콜레우스포스콜리추출물] 체지방 감소에 도움을 줄 수 있음
[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요"
코스맥스바이오(주),데일리 다이어트젤리,200400200023398,20230519,제조일로부터 18개월,"1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음.
2) 난소화성말토덱스트린 : 식후 혈당상승 억제·배변활동 원활에 도움을 줄 수 있음."
주식회사 코스팜,데일리 슬림핏 톡톡,20172880236171,20220502,제조일로부터 24개월,"[가르시니아캄보지아 추출물] 
1) 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[녹차추출물] 
1) 항산화, 체지방 감소, 혈중 콜레스테롤 개선에 도움을 줄 수 있음

[셀렌]
1) 유해산소로부터 세포를 보호하는데 필요

[아연] 
1) 정상적인 면역기능에 필요 
2) 정상적인 세포분열에 필요"
에프엔바이오(주),데일리 카테킨 톡 자몽맛&블랙티맛,20040020071430,20220405,24개월,"[녹차추출물]①항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음	
[나이아신]①체내 에너지 생성에 필요		
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요		
[비타민B2]①체내 에너지 생성에 필요		
[비타민B1]①탄수화물과 에너지 대사에 필요		
[바나바잎추출물]①식후 혈당상승 억제에 도움을 줄 수 있음		
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요		"
주식회사 노바렉스,데일리 칼로리 버닝 콜레우스포스콜리,200400200082871,20240322,제조일로부터 24개월,"[콜레우스포스콜리추출물] 체지방 감소에 도움을 줄 수 있음
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요"
주식회사 청안오가닉스,데일리녹차카테킨,202400047461,20240719,제조일로부터 24개월까지,항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
(주)오투바이오,데일리라인,2013002000825,20150522,24개월,"[키토산]체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급), 혈중콜레스테롤 개선에 도움을 줄 수 있음
"
(주)오투바이오,데일리라인D,2013002000839,20150522,24개월,[키토산 제품]혈중 콜레스테롤 개선. 체지방 감소에 도움을 줄 수 있음
콜마비앤에이치(주)음성공장,데일리슬림다이어트,200600200031068,20170223,제조일로부터 24개월,"1)가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음 
2)비타민B1 : 탄수화물과 에너지 대사에 필요
3)비타민B2 : 체내 에너지 생성에 필요
4)비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
5)비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
6)판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
7)나이아신 : 체내 에너지 생성에 필요"
동서바이오팜(주),데일리앤바디펫컷,20040017025657,20220323,제조일로부터 24개월까지,"[콜레우스 포스콜리 추출물(제2012-5호)] 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)

[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B2] 체내 에너지 생성에 필요

[비타민B1] 탄수화물과 에너지 대사에 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)허브큐어,데일리컷 다이어트,20040015162204,20180406,제조일로부터 2년까지,"①배변활동 원활에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요"
(주)허브큐어,데일리컷 비움 다이어트,20040015162331,20190904,제조일로부터 2년까지,"①배변활동 원활에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
콜마비앤에이치(주)음성공장,데일리코어 가르시니아 다이어트,200600200032053,20210507,제조일로부터 24개월,"- 가르시니아 캄보지아 추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 D : (가) 칼슘과 인이 흡수되고 이용되는데 필요,  (나) 뼈의 형성과 유지에 필요, (다) 골다공증발생 위험 감소에 도움을 줌
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : (가) 세포와 혈액생성에 필요, (나) 태아 신경관의 정상 발달에 필요, (다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요"
주식회사한미양행,데일리코어 녹차카테킨 다이어트,200400150831764,20220908,제조일로부터 24개월까지,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요"
주식회사 노바렉스,데일리코어 슬림컷&간케어,200400200082847,20240213,제조일로부터 24개월,"[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[밀크씨슬(카르두스마리아누스)추출물]간 건강에 도움을 줄 수 있음
[옥타코사놀함유유지] 지구력 증진에 도움을 줄 수 있음"
(주)비오팜,덴마크 유산균이야기 다이어트,200400170211547,20230821,제조일로부터 18개월,"[L.curvatus HY7601와 L.plantarum KY1032의 프로바이오틱스 복합물(기능성원료인정 제2019-4호)] 

(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat

[프로바이오틱스] ①유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
엔피케이(주) 2공장,도도하게 빼드림,2021001622915,20220722,제조일로부터 18개월,[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
엔피케이(주),도도한 다이어트,201000190041181,20220526,제조일부터 24 개월,"[가르시니아캄보지아추출물]
①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
"
한국바이오팜(주)에이치피,도둑다이어트 데이타임(Day Time Thief),20040020046464,20150522,24개월,"[키토산 제품]혈중 콜레스테롤 개선에 도움을 줄 수 있음, 체지방감소에 도움을 줄 수 있음
"
