제조사,제품명,신고번호,등록일,유통기한,기능성
우리바이오(주),더나은 식물성 알티지 오메가3,20190009483189,20210923,제조일로부터 24개월까지,"[비타민 D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
[EPA 및 DHA 함유유지]  혈중 중성지질 개선･혈행 개선･기억력 개선에 도움을 줄 수 있음
[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)한국씨엔에스팜,더나은 알티지오메가3,200400200072188,20190524,제조일로부터 24개월까지,"[EPA 및 DHA 함유 유지] ①혈중 중성지질 개선·혈행 개선·기억력 개선에 도움을 줄 수 있음

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
주식회사 리앤씨바이오,더나은알티지오메가3(더나은rTG오메가3),202000161891,20200722,제조일로부터 24개월,"EPA및DHA함유유지: 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

비타민E: 유해산소로부터 세포를 보호하는데 필요"
코스맥스엔비티(주),더나토써큘7,200700170352424,20230526,제조일로부터 24개월,"[비타민 E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[은행잎 추출물]
기억력 개선･혈행 개선에 도움을 줄 수 있음
[나토균배양분말(개별인정형 제2013-6호)]
혈행 개선에 도움을 줄 수 있음(생리활성기능 2등급)"
엔피케이(주),더나토써큘7,201000190041405,20240822,제조일로부터 24개월,"[은행잎추출물] 기억력 개선･혈행 개선에 도움을 줄 수 있음
[나토균배양분말(제2013-6호)]혈행개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더뉴트라 알티지,20040017006741,20190614,제조일로부터 36개월,"[EPA 및 DHA 함유유지]①혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음. 
[비타민E]①유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더뉴트라 알티지오메가,20040017006695,20181227,제조일로부터 24개월,[EPA 및 DHA 함유유지]①혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음. 
콜마비앤에이치(주)음성공장,더다른 감마리놀렌산,200600200032337,20220223,제조일로부터 24개월,"- 감마리놀렌산 : 혈중 콜레스테롤 개선･혈행개선･월경전 변화에 의한 불편한 상태 개선･면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더다른 식물성 알티지 오메가3,20040017006751,20190709,제조일로부터 36개월,"[EPA와 DHA 함유 유지] ①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민E] ①항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더다른 식물성 알티지 오메가3 플러스,200400170061450,20220418,제조일로부터 36개월,"[EPA및DHA함유유지]
혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더다른 알티지 오메가3,200400170061093,20210215,제조일로부터 24개월,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선··건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] ①유해산소로부터 세포를 보호하는데 필요"
(주)서흥,더다른 초임계 알티지 오메가3,200400200061904,20231026,제조일로부터 24개월,"EPA 및 DHA 함유 유지 : (1) 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음 (2) 기억력 개선에 도움을 줄 수 있음 (3) 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌"
(주)한국씨엔에스팜,더레이 초임계 알티지 오메가3,200400200072866,20220804,제조일로부터 24개월까지,"[EPA 및 DHA 함유 유지] ①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음 ②기억력 개선에 도움을 줄 수 있음 ③건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌"
주식회사 노바렉스2공장,더루테인 알티지 오메가3,20060020008716,20210621,제조일로부터 24개월,"(국문) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈건강에 도움을 줄 수 있음 
(영문) May help the eye health by maintaining the density of macular pigments which can be decreased by aging
(가) 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
(나) 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①유해산소로부터 세포를 보호하는데 필요
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요"
(주)비오팜,더브레인골드,200400170211219,20211210,제조일로부터 24개월까지,"[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음

[포스파티딜세린] 노화로 인해 저하된 인지력 개선·자외선에 의한 피부 손상으로부터 피부 건강 유지·피부보습에 도움을 줄 수 있음

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)한국인삼공사,더블 눈케어,20040020013413,20231114,제조일로부터 2년,"(EPA 및 DHA 함유 유지) 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
(마리골드꽃추출물) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
(비타민 A) ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
(차즈기추출물) (국문)  눈의 피로도 개선에 도움을 줄 수 있음, (영문) May help to improve eye fatigue"
(주)한국인삼공사,더블 혈행케어 ,20040020013409,20230808,제조일로부터 2년,"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음"
코스맥스바이오(주),더블메가 식물성 알티지 오메가3,200400200023312,20230130,제조일로부터 2년,"1) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선 · 기억력 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
2) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요."
(주)알피바이오,더블엔 초임계 식물성 rTG 오메가3,200400170061558,20221101,제조일로부터 36개월,"[EPA 및 DHA 함유 유지]혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E]항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더블유케어 데일리 멀티팩,200400170061762,20241015,제조일로부터 18개월,"[EPA 및 DHA 함유 유지]
- 혈중 중성지질 개선･혈행 개선･건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[프로바이오틱스] 
- 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[셀레늄]
- 유해산소로부터 세포를 보호하는데 필요

[비타민B6]
- 단백질 및 아미노산 이용에 필요
- 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C]
- 결합조직 형성과 기능유지에 필요
- 철의 흡수에 필요
- 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D]
- 칼슘과 인이 흡수되고 이용되는데 필요
- 뼈의 형성과 유지에 필요
- 골다공증발생 위험 감소에 도움을 줌

[아연]
- 정상적인 면역기능에 필요
- 정상적인 세포분열에 필요

[구리]
- 철의 운반과 이용에 필요
- 유해산소로부터 세포를 보호하는데 필요

[크롬]
- 체내 탄수화물, 지방, 단백질 대사에 관여

[망간]
- 뼈 형성에 필요
- 에너지 이용에 필요
- 유해산소로부터 세포를 보호하는데 필요

[비타민 B2]
- 체내 에너지 생성에 필요

[비타민 B12]
- 정상적인 엽산 대사에 필요

[비타민 B1]
- 탄수화물과 에너지 대사에 필요"
광동헬스바이오(주) 2공장,더블임팩 엑티포닌 다이어트,200400200141374,20210401,제조일로부터 24개월,"[돌외잎주정추출분말(제2013-8호)] 체지방 감소에 도움을 줄 수 있음
[은행잎 추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음"
엔피케이(주),더블초임계rTG오메가루테인,201000190041144,20211224,제조일로부터 24개월,"[EPA 및 DHA 함유 유지]
①혈중 중성지질 개선 · 혈행 개선에 도움을 줄 수 있음
②건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마리골드꽃추출물]
①노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[비타민E]
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀렌]
①유해산소로부터 세포를 보호하는데 필요"
주식회사 노바렉스2공장,더블케어 루테인 오메가3,20060020008572,20200917,제조일로부터 2년,"혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요"
주식회사한미양행,더블케어 루테인메가3,200400150831465,20210308,제조일로부터 24개월까지,"혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)한국인삼공사,더블케어 알티지 오메가3,20040020013345,20210304,제조일로부터 24개월,혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
(주)한국씨엔에스팜,더비랩 기억력,200400200072109,20190219,제조일로부터 24개월까지,"[홍삼]①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

[EPA 및 DHA 함유 유지]①혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[옥타코사놀 함유 유지]①지구력 증진에 도움을 줄 수 있음"
엔피케이(주),더비랩 기억력,201000190041310,20230817,제조일로부터 24개월,"[홍삼]①면역력 증진･피로개선에 도움을 줄 수 있음②혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화에 도움을 줄 수 있음
[은행잎 추출물]①기억력 개선･혈행 개선에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[셀레늄]①유해산소로부터 세포를 보호하는데 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요"
주식회사 노바렉스2공장,더알티지오메가3,20060020008687,20210427,제조일로부터 24개월,"혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)서흥,더오메가3(The Omega3),20040020006205,20150522,제조일부터 2년,혈중 중성지질 개선· 혈행 개선에 도움을 줄 수 있음
주식회사 에스디생명공학 건강식품사업부문,더이앤알티지오메가루테인아스타잔틴,2013002002039,20221017,제조일부터 24개월,"혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①눈의 피로도 개선에 도움을 줄 수 있음"
주식회사 노바렉스2공장,더작 식물성알티지오메가3프리미엄,20060020008613,20210104,제조일로부터 2년,"(가) 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
(나) 기억력 개선에 도움을 줄 수 있음
(다) 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
(가) 어두운 곳에서 시각 적응을 위해 필요
(나) 피부와 점막을 형성하고 기능을 유지하는데 필요
(다) 상피세포의 성장과 발달에 필요"
엔피케이(주),더좋은 오메가-3 알티지 초임계 ,201000190041185,20220614,제조일로부터 24개월,"[EPA 및 DHA 함유 유지]
①혈중 중성지질 개선 · 혈행 개선에 도움을 줄 수 있음
②건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
③기억력 개선에 도움을 줄 수 있음
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[비타민E]
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더좋은 오메가3&오메가7,200400170061753,20240910,제조일로부터 24개월,"[EPA 및 DHA 함유 유지]
①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음 ③건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[팔밋올레산 함유 명태(알래스카폴락)유래 정제어유(제2024-18호)]
(국문) ① 피부 보습에 도움을 줄 수 있음, ② 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음
(영문) ① May help to moisturize (dry) skin, ② May help to maintain good skin health by protecting against damage from UV exposure

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
코스맥스엔비티(주),더파르마 식물성오메가3,200700170352823,20241210,제조일로부터 24개월,"[비타민 E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[EPA 및 DHA 함유 유지]
혈중 중성지질 개선･혈행 개선･건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음"
코스맥스엔비티(주),더파르마 오메가3,200700170351318,20190613,24개월,"[EPA 및 DHA 함유유지]
①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)알피바이오,더팜 레드 오메가3,20040017006994,20200910,제조일로부터 36개월,"[EPA및DHA함유유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)알피바이오,더팜 마미웰 오메가3,20040017006819,20191213,제조일로부터 36개월까지,①혈중 중성지질 개선․혈행 개선에 도움을 줄 수 있음
(주)알피바이오,더팜 식물성 오메가3 츄어블,20040017006749,20190709,제조일로부터 24개월,"[EPA및DHA함유유지]혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
(주)알피바이오,더팜 키즈 식물성 알티지 오메가3,200400170061541,20220926,제조일로부터 24개월,"[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[베타카로틴]
(1) 어두운 곳에서 시각 적응을 위해 필요
(2) 피부와 점막을 형성하고 기능을 유지하는데 필요
(3) 상피세포의 성장과 발달에 필요

[EPA 및 DHA 함유 유지]
혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음"
(주)한국씨엔에스팜,더팜 혈당 건강,200400200071912,20180207,제조일로부터 24개월까지,"[바나바잎 추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[은행잎 추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사한미양행,데이랩 알티지오메가3,200400150831613,20211215,제조일로부터 24개월까지,혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
(주)케이지앤에프,데이빗 멀티비타민 밀크씨슬,20040016020280,20240222,제조일로부터 24개월,"1. EPA 및 DHA 함유 유지
(가)혈중 중성지질 개선･혈행 개선에 도움을 줄 수 있음
(나)건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음 

2.마리골드꽃추출물
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

3.비타민D
가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌

4.비타민E
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

5.엽산
(가) 세포와 혈액생성에 필요
(나) 태아 신경관의 정상 발달에 필요
(다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

6.비타민B12
정상적인 엽산 대사에 필요

7.비타민C
(가) 결합조직 형성과 기능유지에 필요
(나) 철의 흡수에 필요
(다) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

8.비오틴
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

9.철
(가) 체내 산소운반과 혈액생성에 필요
(나) 에너지 생성에 필요

10.구리
(가) 철의 운반과 이용에 필요
(나) 유해산소로부터 세포를 보호하는데 필요

11.요오드
(가) 갑상선 호르몬의 합성에 필요
(나) 에너지 생성에 필요
(다) 신경발달에 필요

12.망간
(가) 뼈 형성에 필요
(나) 에너지 이용에 필요
(다) 유해산소로부터 세포를 보호하는데 필요

13.몰리브덴
산화･환원 효소의 활성에 필요

14.크롬
체내 탄수화물, 지방, 단백질 대사에 관여

15.밀크씨슬추출물
간 건강에 도움을 줄 수 있음

16.아연
(가) 정상적인 면역기능에 필요
(나) 정상적인 세포분열에 필요

17.나이아신
체내 에너지 생성에 필요

18.판토텐산
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

19.셀렌
유해산소로부터 세포를 보호하는데 필요

20.비타민B6
(가) 단백질 및 아미노산 이용에 필요
(나) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

21.비타민B1
탄수화물과 에너지 대사에 필요

22.비타민B2
체내 에너지 생성에 필요"
(주)케이지앤에프,데이빗 멀티비타민 칼슘마그네슘,20040016020281,20240227,제조일로부터 24개월,"1.EPA 및 DHA 함유유지
혈중 중성지질 개선 ･ 혈행 개선에 도움을 줄 수 있음 
건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음 

2.마리골드꽃추출물(루테인)
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈
건강에 도움을 줄 수 있음

3.비타민D
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

4.비타민E
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
 
5.칼슘
뼈와 치아 형성에 필요
신경과 근육 기능 유지에 필요
정상적인 혈액응고에 필요
골다공증발생 위험 감소에 도움을 줌

6.마그네슘
에너지 이용에 필요
신경과 근육 기능 유지에 필요

7.아연
정상적인 면역기능에 필요
정상적인 세포분열에 필요

8.비타민B1
탄수화물과 에너지 대사에 필요

9.셀렌
유해산소로부터 세포를 보호하는데 필요

10.판토텐산
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

11.엽산
세포와 혈액생성에 필요
태아 신경관의 정상 발달에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

12.비타민 B12
정상적인 엽산 대사에 필요

13.비타민C
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

14.나이아신
체내 에너지 생성에 필요

15.비타민B6
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

16.비오틴
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

17.철
체내 산소운반과 혈액생성에 필요
에너지 생성에 필요

18.구리
철의 운반과 이용에 필요
유해산소로부터 세포를 보호하는데 필요

19.비타민B2
체내 에너지 생성에 필요

20.요오드
갑상선 호르몬의 합성에 필요
에너지 생성에 필요
신경발달에 필요

21.망간
뼈 형성에 필요
에너지 이용에 필요
유해산소로부터 세포를 보호하는데 필요

22.몰리브덴
산화 ･ 환원 효소의 활성에 필요

23.크롬
체내 탄수화물, 지방, 단백질 대사에 관여"
